,textID,text,sentiment,selected_text
628,ef1eb004ff, oh you are too kind,positive, oh you are too kind
629,36bc98037c," yeah, so quick! And I`m using the 5mm addi`s I bought on Sat and it makes it even smoother",positive, smoother
630,faaf6a6f64, I don`t even look at their fabric unless I need polar fleece.   It`s worth the extra $ to go to Needle and Thread.,neutral, I don`t even look at their fabric unless I need polar fleece. It`s worth the extra $ to go to Needle and Thread.
631,69789cff46,Pleeaaasee come out sun,neutral, Pleeaaasee come out sun
632,586a76af3d,"  ummm...last night when I DM`d you, you said it was a 'good' question.",positive,good'
633,dfd9f1800b," man, I am really sorry",negative," man, I am really sorry"
634,e0090fba83,watching the jobros live chat .. not live though  haha.,neutral, watching the jobros live chat .. not live though haha.
635,d9e1b10a4f,wow.. tomorrow and then it`s over. i`ll never see some of those people again. it`s kind of sad.,negative, it`s kind of sad.
636,0e5d9cd378,NCAA Baseball Road 2 Omaha: South Carolina just hit a 3-run homerun. Dagger 2 my heart.    Mason 1 - South Carolina 3..,negative, Dagger 2 my heart.
637,1a82a50aa9," I send messages to greg all the time, no answer  its ok I still love o & a, goog luck with your move to Erie.",positive, love
638,57ee48d640, the honesty`s to much...........  Sorry couldn`t resist;),neutral, the honesty`s to much........... Sorry couldn`t resist;)
639,e0794d1a3e,oh ok i always wondered how that worked. i only have the top of my ear done. i dont think i could get anything else pierced,neutral, oh ok i always wondered how that worked. i only have the top of my ear done. i dont think i could get anything else pierced
640,2baa1924cd,noooooooo...another headache...hopefully not a migraine,neutral, noooooooo...another headache...hopefully not a migraine
641,c3261537c6,10.11PM~ todays a drag for me. so bored. im about to get into the romance book so i prob wont be on til the morn  night twitter babes ;),negative, so bored.
642,4acd2d7380,"twitter fam, i`m about to hop back on AIM i went ghost on y`all lolz sowwy",negative, ghost
643,259ab53f07, i make them good girls go bad,negative, bad
644,c180265483,Sites that republish my blog`s feed often end up higher than my blog on Google search results,negative, often end up higher than my blog on Google search results
645,1e7956b538,Going to have dinner. bbs,neutral, Going to have dinner. bbs
646,c8a9799256, we can all but hope... georgia is still wide awake and has the hiccups,neutral, we can all but hope... georgia is still wide awake and has the hiccups
647,9fdac069e1,no phone  i knew i should`ve charged it last night. SIGH,neutral, no phone i knew i should`ve charged it last night. SIGH
648,e27ea173e0, quite,neutral, quite
649,e468a185dc,oh yes! Level 40,positive, oh yes!
650,fe626ba958,my baby`s off on his adventure. 14.5 hours in the car up to Lake Ann Mi. I admit it. I cried a little when the truck pulled out...,negative, I cried
651,995db37ffd, http://twitpic.com/4uyn9 - I NEED THIS. RIGHT NOW. THIS IS ABSOLUTELY MINDDDD BLOWING  I love this. So much!,positive, I love this. So much!
652,a539826f28,frustrated by my stupid iPhone I need a blackberry!!!!,negative, frustrated
653,5efc764068,Woo - got a fast mobile broadband connection now,neutral, Woo - got a fast mobile broadband connection now
654,e133dbdc62, But I really want a Sporebat pet.,neutral, But I really want a Sporebat pet.
655,e74af209c6,I`m still at the mothers day lunch at my uncles house. Having a nice time!,positive, Having a nice time!
656,aca7565010, Oh! I ate pizza last night too!  I stupidly feel closer to you somehow!,positive, I stupidly feel closer to you somehow!
657,cac874449f," Oh right,sorry,now i get ya,But still 3000 email`s,wow,cool",negative,"sorry,"
658,bff45fe27f,? I had great time in Boston. Thanks to my baby girl.   http://plurk.com/p/rplmy,positive, great
659,60521a571e, my bad homie,negative, bad
660,3b6a25d97c,  i'm awake whats for breakfast lulu **** on a shingle ha ha ha,neutral, i'm awake whats for breakfast lulu **** on a shingle ha ha ha
661,bcf13877f7,Good morning everyone,positive, Good morning everyone
662,c4a8602e0a," love this one, especially the shoes  anyway, gmn punya acc lookbook ya? http://lookbook.nu/look/92920",positive, love
663,4e06f98760,shake shake shake shake shake it,neutral, shake shake shake shake shake it
664,62aebe35b6,Raining again,neutral, Raining again
665,0237b6fd87,good morning world,positive, good morning world
666,c860b3f840,i hope that everyone has been having a great week.  let me know if you think im crazy for hating coffee XD.,neutral, i hope that everyone has been having a great week. let me know if you think im crazy for hating coffee XD.
667,cfdb8ea6d8,back to br,neutral, back to br
668,935a3c2bf5,Time to put the weapons on the charger for the night.  Sleep tight,neutral, Time to put the weapons on the charger for the night. Sleep tight
669,c1e33be64e,Using tiffys computer...it feels different from mine... the touch is different.,neutral, Using tiffys computer...it feels different from mine... the touch is different.
670,000b3211af,And ... Happy Mother`s Day to all Moms   You sure are the ? heart of mankind.,positive, Happy
671,ffa3258a83, Are they both still talking to you then?,neutral, Are they both still talking to you then?
672,10f2498c35,I want Crimson Gem Saga.  I will just go play RF Guerilla demo repeatedly. I (Mission Failed - YOU DIED) so many times from dicking around,neutral, I want Crimson Gem Saga. I will just go play RF Guerilla demo repeatedly. I (Mission Failed - YOU DIED) so many times from dicking around
673,35674461fe, lol that was a great movie,positive, great
674,4c086d6a58,will b having my last V tomorow   will have2live off of apples n not caffeine ;( n have2cut down on chocolate bye bye chocy,neutral, will b having my last V tomorow will have2live off of apples n not caffeine ;( n have2cut down on chocolate bye bye chocy
675,d6a8cee69b,I was awoken by loud banging and it continues all day  Good thing I got an early rest last night!,neutral, I was awoken by loud banging and it continues all day Good thing I got an early rest last night!
676,8e4553e921, Let`s go!,neutral, Let`s go!
677,cbfe82ef26,feels really sick.,negative, feels really sick.
678,9fb92f7504,Hecks yeah. Jandy timsamlake is too rawesome!,positive, rawesome!
679,49ffb6b465,**** internet jus cut me off!  was bout 2 shoot sum guys eye out  ~*~KANDI~*~,negative, ****
680,ed0ace22bf, u don`t have school today????,neutral, u don`t have school today????
681,dc346c6f1c,Not only has it broken but it`s Monday!!Does this mean Monday can be fix`d?  ? http://blip.fm/~5jgio,negative, broken
682,178b3ca782,People at work are stressing me out.,negative, stressing me out.
683,0e83e0955a, rt i have had few hearts the past few days on etsy  boo hoo....totally the same for me too ((((((,neutral, rt i have had few hearts the past few days on etsy boo hoo....totally the same for me too ((((((
684,6d3596cdb3,love it when my sister brags! but she`s too tired too spell bowling right! haha its ok I <3 her!!,neutral, love it when my sister brags! but she`s too tired too spell bowling right! haha its ok I <3 her!!
685,696a2abd8a,never trust someone else`s battery operated power tools when you`re in a hurry,positive, never trust someone else`s battery operated power tools when you`re in a hurry
686,26d169a9e9, Lol Your tweets are so funny! I met you in Calgary! You`re awesome  Can`t wait for the next HP movie!,positive, You`re awesome
687,52fd9f56fb,is off to work ... still 'recovering' from an amazing and beautiful weekend. Have I mentioned how incredible my friends are??,positive, amazing
688,2f7b589c41, so`s the smell of cigarettes and alcohol... at least *i * like it.,positive, like it.
689,1620bd719e,All done. No more internship.,neutral, All done. No more internship.
690,6e805ea65a,RIP to officer Edwards. May GOD continue to bless his family. What`s up wit cops killing cops. Seen the same thing happen on 'The WIRE'.,neutral, RIP to officer Edwards. May GOD continue to bless his family. What`s up wit cops killing cops. Seen the same thing happen on 'The WIRE'.
691,08f6036add,"Invasion of the Old Ladies has just ended, still have to clean up not going to be able to make it to the tweetup tonight.",neutral," Invasion of the Old Ladies has just ended, still have to clean up not going to be able to make it to the tweetup tonight."
692,ce4b5fe266,`s current goal is to lose 10 pounds by next tuesday! 120 here i come   soooo ready for Gatlinburg!,positive, soooo ready
693,792c97a352,my best friends bought something which i really want.,positive, best
694,384a8c1c53," It depends on your goals & how much you want to spend  Cannondale, Specialized and Cervelo are all good brands.",positive, good
695,8c08631422,On the phone to mum  http://tinyurl.com/otdn9u,neutral, On the phone to mum http://tinyurl.com/otdn9u
696,daed8640af, me tooo,neutral, me tooo
697,0c79867978,My net died so yeah....  I`m sad now,negative, I`m sad now
698,fe588dce16, then am anticipating the next ten days!,neutral, then am anticipating the next ten days!
699,30b5985a07,i dont know why i follow sme of the ppl that i do... they e anoying and boring. * note to self -unfollow peeps on monday morning,negative, boring.
700,c3e87ee9c0," yeah, when you start reaching your early-mid-20s",neutral," yeah, when you start reaching your early-mid-20s"
701,5bbfbb31da,getting ready to babysit,neutral, getting ready to babysit
702,41cf23c2d2,Bad migrane and need to go to dancing tonight.... Not a good combination,negative, Bad migrane and need to go to dancing tonight.... Not a good combination
703,e027169ec6,"Grinding Skyguard rep. This is less awful than I anticipated. Yet, still awful. Last tabard I need",negative," This is less awful than I anticipated. Yet, still awful."
704,6c843b2f56, i dunno if he saw it  happy birthday girl!,positive, happy
705,29736d30cc, I`m looking forward too see and hear you in Norway!! Live fast!,neutral, I`m looking forward too see and hear you in Norway!! Live fast!
706,2da7ae1656, awesome,positive, awesome
707,0927b99040, actually workin from home tonight...  you?,neutral, actually workin from home tonight... you?
708,a35cb60975, ****! I want to be at the beach in the sun,negative, ****!
709,7e49648b99,OH. I am just so tired.,negative, tired.
710,b7234b7720,"Well, my dog still isn`t at the shelter. I hope someone good has him",positive, I hope someone good has him
711,5bbef6942a, Well tell me what fashion tips you need and I`m your woman  hehehe,positive, hehehe
712,c9e5ca399a," Hello there, Taylor  I MISS YOU. Its been 2 months </3",negative, MISS YOU.
713,d7607b8133,i wear a lot of white  http://tinyurl.com/dlbltg,negative, i wear a lot of white
714,2d5206550f, Always a good idea.,positive, good
715,13632b763a,  I remember those days. I wasn`t a big fan of Wesley but I really felt for you as a youngster dealing with all that. But you WON!,neutral, I remember those days. I wasn`t a big fan of Wesley but I really felt for you as a youngster dealing with all that. But you WON!
